task_id,source,template_name,route,cost,local_points,file_bytes,status,reason,sha256
103,massimilianoghiotto_6254,baseline,crop_or_resize,193,19.737309811095116,1251,baseline,no fixed DSL lowering gain,5f05cc6429e5550d5dd1989dc3cba7458d3ab1a71d492ebb7f08055433691f6e
104,massimilianoghiotto_6254,baseline,crop_or_resize,3682,16.788788638206977,4136,baseline,no fixed DSL lowering gain,0aedc18c90a29ba76a2c20f7c3660eaa9148e5eb111fd2ebf0afbd8e9504ea7a
105,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,7055,16.138508135713085,8010,baseline,no fixed DSL lowering gain,52a7d23fda26b2f35619414e5bd5c24e5ee1f0da5200949d7fa76312ab677e4f
106,massimilianoghiotto_6254,baseline,crop_or_resize,1164,17.940382371708615,2647,baseline,no fixed DSL lowering gain,2eb2a0ecf0c7db918446c029cbb0344749c72c5f82802396de6b1a1f42d6948b
107,massimilianoghiotto_6254,baseline,crop_or_resize,73131,13.799992367549814,33960,baseline,no fixed DSL lowering gain,ac72308c1fc856f3f0a7f5012b290b714fdbfe02af40583719aa188686459a03
108,massimilianoghiotto_6254,baseline,crop_or_resize,1800,17.504458056115745,7476,baseline,no fixed DSL lowering gain,fea74aa712146fbdeb34558b202d8e07d15de4841b2268dacc09226231085505
109,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,crop_or_resize,38755,14.434984941284387,107341,baseline,no fixed DSL lowering gain,9adf27ccac4a6ed9c6c7938a050ef3a0040721143df022ac4734f7bd72812c8b
110,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,same_shape_global_transform,42363,14.345969381262638,103687,baseline,no fixed DSL lowering gain,0650a648f5a1769be691f9aa404b458374cd1fc29f4f040ec1f2a906e9bdbcb5
111,massimilianoghiotto_6254,baseline,crop_or_resize,797,18.319145321209785,2007,baseline,no fixed DSL lowering gain,aaefda6901c637c886a3b943314b43f0a81b9ce46e573c0a1ae37be5dc923bdd
112,exp023_graph_surgery_exp016_surgery_prune_unused_initializers,surgery_prune_unused_initializers,sparse_edit_or_object_completion,15003,15.383994539912987,33988,baseline,no fixed DSL lowering gain,4ae53c87f40a98bc77e729d8e2ddf8ea71a9fdf67b7e3d1ac254e93667bad00d
113,massimilianoghiotto_6254,baseline,sparse_edit_or_object_completion,30,21.598802618337846,523,baseline,no fixed DSL lowering gain,e815ae7f0819abb877edafdcd866c1cd3f171d5eeb41a99b76b95563ecf33bf3
114,massimilianoghiotto_6254,baseline,crop_or_resize,1254,17.865906278807135,4349,baseline,no fixed DSL lowering gain,f1f1e7451d76e99fdd06b35cf16cab7ffe81fea7dcce35020b737b119a79a995
115,massimilianoghiotto_6254,baseline,crop_or_resize,4122,16.675906238549594,4708,baseline,no fixed DSL lowering gain,0e49bf66ffc8c42b790e93bd37304f0454f6ffcec6f34137cb612e2d9be92969
116,massimilianoghiotto_6254,baseline,crop_or_resize,30,21.598802618337846,503,baseline,no fixed DSL lowering gain,99ce7a7c67fbb3c8aba8acb78e7a2d814eb8ac70c114d064dc16183c8271a02a
