task_id,route,compiler_lane,is_cropish,bucket,priority,strict_cost,gain_to_600,gain_to_250,example_count,input_shape_count,output_shape_count,max_output_area,min_output_area,median_output_area,max_input_area,grid_size_changed_examples,output_shape_hist
340,sparse_edit_or_object_completion,OBJECT_MOVE_COMPILER,False,P4_not_600_by_area_floor,-160.358053,70342,4.764195,5.639663,266,104,104,400,100,216,400,0,10x10:2;10x11:1;11x10:7;10x12:6;12x10:1;11x11:2;13x10:4;12x11:1;10x14:1;14x10:3;11x13:2;13x11:3;12x12:2;10x15:1;15x10:2;11x14:1;14x11:4;13x12:1;10x16:1;16x10:2;11x15:1;15x11:5;12x14:3;14x12:4;13x13:1;10x17:1;17x10:3;11x16:4;10x18:2;12x15:3;15x12:5;14x13:3;11x17:1;17x11:5;10x19:4;19x10:2;12x16:4;16x12:3;13x15:3;14x14:2;11x18:5;18x11:4;10x20:1;20x10:2;17x12:1;13x16:1;16x13:1;11x19:2;19x11:4;14x15:2;15x14:3;12x18:2;18x12:6;11x20:4;20x11:3;13x17:3;17x13:1;14x16:2;16x14:3;15x15:1;12x19:1;19x12:1;13x18:3;18x13:3;14x17:2;17x14:3;12x20:1;15x16:2;16x15:1;20x12:1;19x13:4;14x18:2;18x14:7;15x17:1;17x15:2;16x16:1;13x20:4;14x19:3;19x14:2;18x15:2;16x17:1;17x16:1;14x20:4;20x14:3;15x19:5;19x15:4;16x18:1;18x16:6;17x17:4;15x20:1;20x15:4;17x18:3;18x17:1;16x20:2;20x16:1;17x19:5;19x17:3;18x18:1;18x19:1;19x18:4;20x18:1;19x19:2;19x20:2;20x20:3
367,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-161.817218,49772,4.418278,5.293747,266,103,103,400,100,216,400,0,10x10:2;10x11:1;11x10:7;10x12:6;12x10:1;11x11:2;13x10:4;12x11:1;10x14:1;14x10:3;11x13:2;13x11:3;12x12:1;15x10:2;11x14:1;14x11:3;13x12:1;10x16:1;16x10:2;11x15:1;15x11:5;12x14:3;14x12:4;13x13:1;10x17:1;17x10:3;11x16:4;10x18:2;12x15:3;15x12:5;14x13:3;11x17:1;17x11:5;10x19:4;19x10:2;12x16:4;16x12:3;13x15:3;14x14:2;11x18:5;18x11:4;10x20:1;20x10:2;17x12:1;13x16:2;16x13:1;11x19:2;19x11:4;14x15:2;15x14:3;12x18:2;18x12:6;11x20:4;20x11:3;13x17:3;17x13:1;14x16:2;16x14:3;15x15:1;12x19:2;19x12:1;13x18:3;18x13:3;14x17:1;17x14:3;12x20:1;15x16:2;16x15:1;20x12:1;19x13:4;14x18:2;18x14:7;15x17:2;17x15:2;16x16:1;13x20:4;14x19:3;19x14:2;18x15:2;16x17:1;17x16:1;14x20:4;20x14:3;15x19:5;19x15:4;16x18:2;18x16:6;17x17:4;15x20:1;20x15:4;17x18:3;18x17:1;16x20:2;20x16:1;17x19:5;19x17:3;18x18:1;18x19:1;19x18:4;20x18:1;19x19:2;19x20:2;20x20:3
370,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-162.043062,108296,5.195694,6.071163,266,107,107,400,100,216,400,0,10x10:2;10x11:4;11x10:4;10x12:3;12x10:4;11x11:2;10x13:2;13x10:2;12x11:1;10x14:1;14x10:3;11x13:2;13x11:3;12x12:1;10x15:2;11x14:3;14x11:1;13x12:1;16x10:3;11x15:5;15x11:1;12x14:4;14x12:4;13x13:1;10x17:3;17x10:1;11x16:3;16x11:1;12x15:5;15x12:3;18x10:2;13x14:2;14x13:1;11x17:2;17x11:4;10x19:3;19x10:3;12x16:4;16x12:4;13x15:1;15x13:3;14x14:2;11x18:6;18x11:3;10x20:1;20x10:2;17x12:1;13x16:2;11x19:5;19x11:1;14x15:2;15x14:3;12x18:7;18x12:1;11x20:4;20x11:3;13x17:2;17x13:2;14x16:4;16x14:1;15x15:1;12x19:2;13x18:3;18x13:3;14x17:1;17x14:3;12x20:1;15x16:1;16x15:2;20x12:1;13x19:2;19x13:2;14x18:5;18x14:4;15x17:3;16x16:1;13x20:1;20x13:3;14x19:3;19x14:2;15x18:1;18x15:1;16x17:1;17x16:1;14x20:6;20x14:1;15x19:5;19x15:4;16x18:4;18x16:4;17x17:4;15x20:3;20x15:2;17x18:2;18x17:2;16x20:2;20x16:1;17x19:4;19x17:4;18x18:1;18x19:3;19x18:2;20x18:1;19x19:2;19x20:1;20x19:1;20x20:3
284,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-162.638879,102032,5.136112,6.011581,266,107,107,240,63,140,240,0,7x9:1;7x10:2;10x7:2;8x9:2;9x8:3;7x11:4;11x7:6;8x10:1;10x8:1;9x9:5;7x12:2;12x7:2;8x11:3;11x8:3;7x13:3;13x7:5;8x12:1;12x8:1;7x14:3;14x7:2;9x11:4;11x9:4;10x10:3;8x13:2;13x8:3;7x15:1;15x7:2;9x12:3;12x9:3;10x11:2;11x10:1;7x16:3;8x14:1;14x8:2;16x7:2;9x13:2;7x17:1;17x7:1;8x15:3;10x12:2;12x10:3;7x18:1;9x14:2;8x16:2;16x8:2;10x13:7;13x10:2;7x19:2;19x7:3;9x15:2;15x9:1;17x8:3;7x20:3;10x14:3;14x10:4;20x7:3;8x18:6;9x16:3;16x9:4;18x8:1;7x21:6;21x7:2;10x15:5;15x10:2;8x19:1;19x8:3;9x17:1;17x9:4;7x22:2;22x7:1;8x20:1;10x16:2;16x10:2;20x8:3;9x18:2;18x9:1;7x24:1;8x21:4;21x8:1;10x17:3;17x10:2;9x19:3;19x9:8;8x22:1;22x8:1;9x20:1;10x18:3;18x10:1;20x9:3;8x23:2;23x8:3;9x21:1;21x9:3;10x19:3;19x10:7;8x24:1;9x22:2;22x9:2;10x20:2;20x10:2;9x23:3;10x21:3;9x24:2;10x22:2;22x10:1;23x10:2;10x24:1
215,sparse_edit_or_object_completion,TILE_SCALE_COMPILER,False,P4_not_600_by_area_floor,-164.491176,38094,4.150882,5.026351,265,103,103,400,100,216,400,0,10x10:2;10x11:1;11x10:7;10x12:7;12x10:1;11x11:2;13x10:4;12x11:1;10x14:1;14x10:3;11x13:2;13x11:3;12x12:1;15x10:2;11x14:1;14x11:3;13x12:1;10x16:1;16x10:2;11x15:1;15x11:5;12x14:3;14x12:4;13x13:1;10x17:1;17x10:3;11x16:4;10x18:2;12x15:3;15x12:5;14x13:4;11x17:1;17x11:5;10x19:4;19x10:2;12x16:4;16x12:3;13x15:3;14x14:2;11x18:5;18x11:4;10x20:1;20x10:2;17x12:1;13x16:1;16x13:1;11x19:2;19x11:4;14x15:2;15x14:3;12x18:2;18x12:6;11x20:4;20x11:3;13x17:3;17x13:1;14x16:2;16x14:3;15x15:1;12x19:1;19x12:1;13x18:3;18x13:3;14x17:1;17x14:3;12x20:1;15x16:2;16x15:1;20x12:1;19x13:4;14x18:2;18x14:7;15x17:1;17x15:2;16x16:1;13x20:4;14x19:3;19x14:2;18x15:2;16x17:1;17x16:1;14x20:4;20x14:3;15x19:6;19x15:4;16x18:1;18x16:6;17x17:4;15x20:1;20x15:4;17x18:3;18x17:1;16x20:2;20x16:1;17x19:5;19x17:3;18x18:1;18x19:1;19x18:4;20x18:1;19x19:2;19x20:2;20x20:3
18,sparse_edit_or_object_completion,OBJECT_MOVE_COMPILER,False,P4_not_600_by_area_floor,-165.479186,114578,5.252081,6.12755,266,109,109,576,180,414,576,0,12x15:1;16x12:1;13x16:1;16x13:1;14x15:1;12x18:1;17x13:1;16x14:1;13x18:1;12x20:1;15x16:1;20x12:3;19x13:1;12x21:2;14x18:2;21x12:1;15x17:2;13x20:3;20x13:1;12x22:2;22x12:1;18x15:1;13x21:1;21x13:2;20x14:2;19x15:1;18x16:2;24x12:1;17x17:1;21x14:1;13x23:1;15x20:1;16x19:2;19x16:1;18x17:2;14x22:1;22x14:1;13x24:3;24x13:3;16x20:3;20x16:3;14x23:1;23x14:1;17x19:2;19x17:1;18x18:1;22x15:1;21x16:1;24x14:1;17x20:4;20x17:1;23x15:2;16x22:1;22x16:1;17x21:1;21x17:1;18x20:2;20x18:4;24x15:2;16x23:1;23x16:1;17x22:3;22x17:2;18x21:1;21x18:1;19x20:3;20x19:4;16x24:1;24x16:3;17x23:3;23x17:3;18x22:5;22x18:4;19x21:1;21x19:1;20x20:1;17x24:1;24x17:2;18x23:2;23x18:3;22x19:3;20x21:3;21x20:1;24x18:4;19x23:1;23x19:4;20x22:7;21x21:5;19x24:4;24x19:2;20x23:3;23x20:1;21x22:2;22x21:2;20x24:6;24x20:6;21x23:6;23x21:2;22x22:5;21x24:3;24x21:6;22x23:4;23x22:8;22x24:5;24x22:6;23x23:9;23x24:5;24x23:7;24x24:10
335,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-166.551345,46249,4.344865,5.220334,266,105,105,400,88,216,400,0,8x11:1;10x10:2;10x11:1;11x10:7;10x12:7;12x10:1;11x11:2;13x10:4;12x11:2;10x14:1;14x10:3;11x13:2;13x11:3;12x12:1;15x10:2;11x14:1;14x11:3;12x13:1;13x12:1;10x16:1;16x10:2;11x15:1;15x11:5;12x14:3;14x12:4;13x13:1;10x17:1;17x10:3;11x16:4;10x18:2;12x15:3;15x12:5;14x13:3;11x17:1;17x11:5;10x19:4;19x10:2;12x16:4;16x12:3;13x15:3;14x14:2;11x18:5;18x11:4;10x20:1;20x10:2;17x12:1;13x16:1;16x13:1;11x19:2;19x11:4;14x15:2;15x14:3;12x18:2;18x12:6;11x20:4;20x11:3;13x17:3;17x13:1;14x16:2;16x14:3;15x15:1;12x19:1;19x12:1;13x18:3;18x13:3;14x17:1;17x14:3;12x20:1;15x16:2;16x15:1;20x12:1;19x13:4;14x18:2;18x14:7;15x17:1;17x15:2;16x16:1;13x20:4;14x19:3;19x14:2;18x15:2;16x17:1;17x16:1;14x20:4;20x14:3;15x19:5;19x15:4;16x18:1;18x16:6;17x17:4;15x20:1;20x15:4;17x18:3;18x17:1;16x20:2;20x16:1;17x19:5;19x17:3;18x18:1;18x19:1;19x18:4;20x18:1;19x19:2;19x20:2;20x20:3
51,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-166.632608,68437,4.736739,5.612208,265,107,107,400,100,216,400,0,10x10:2;10x11:4;11x10:4;10x12:4;12x10:3;11x11:2;13x10:4;11x12:1;10x14:1;14x10:3;11x13:2;13x11:3;12x12:2;10x15:2;15x10:1;11x14:2;14x11:2;12x13:1;10x16:1;16x10:2;11x15:2;15x11:4;12x14:3;14x12:4;13x13:1;10x17:1;17x10:3;11x16:3;16x11:2;10x18:1;12x15:3;15x12:6;18x10:1;13x14:2;14x13:1;11x17:5;17x11:1;10x19:4;19x10:2;12x16:2;16x12:4;13x15:2;15x13:1;14x14:2;11x18:5;18x11:4;20x10:3;17x12:1;13x16:1;16x13:1;11x19:4;19x11:2;14x15:2;15x14:3;12x18:4;18x12:4;11x20:4;20x11:3;13x17:2;17x13:2;14x16:4;16x14:1;15x15:1;19x12:2;13x18:4;18x13:2;14x17:1;17x14:3;15x16:1;16x15:2;20x12:2;13x19:1;19x13:3;14x18:8;18x14:1;15x17:1;17x15:2;16x16:1;13x20:2;20x13:2;14x19:2;19x14:3;15x18:1;18x15:1;17x16:2;14x20:5;20x14:2;15x19:2;19x15:7;16x18:2;18x16:5;17x17:4;15x20:3;20x15:2;17x18:1;18x17:3;16x20:1;20x16:2;17x19:5;19x17:3;18x18:1;18x19:4;19x18:1;20x18:1;19x19:2;20x19:2;20x20:3
324,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-168.000107,48870,4.399989,5.275458,266,106,106,400,100,220,400,0,10x10:2;10x11:2;11x10:7;10x12:6;12x10:1;11x11:3;13x10:4;12x11:1;10x14:1;14x10:3;11x13:2;13x11:3;12x12:1;15x10:2;11x14:1;14x11:3;13x12:1;10x16:1;16x10:2;11x15:1;15x11:5;12x14:4;14x12:4;13x13:1;10x17:1;17x10:3;11x16:4;10x18:1;12x15:3;15x12:5;13x14:1;14x13:3;11x17:1;17x11:4;10x19:3;19x10:2;12x16:3;16x12:3;13x15:2;14x14:1;11x18:5;18x11:3;10x20:1;20x10:2;17x12:1;13x16:1;16x13:1;11x19:1;19x11:4;14x15:2;15x14:3;12x18:2;18x12:5;11x20:4;20x11:3;13x17:3;17x13:2;14x16:2;16x14:3;15x15:1;12x19:1;19x12:2;13x18:3;18x13:3;14x17:1;17x14:3;12x20:1;15x16:2;16x15:1;20x12:1;19x13:4;14x18:2;18x14:8;15x17:1;17x15:1;16x16:1;13x20:4;14x19:4;19x14:3;18x15:2;16x17:1;17x16:1;14x20:4;20x14:3;15x19:5;19x15:4;16x18:1;18x16:6;17x17:4;15x20:1;20x15:4;17x18:3;18x17:1;16x20:2;20x16:1;17x19:6;19x17:4;18x18:1;20x17:1;18x19:3;19x18:3;18x20:1;20x18:1;19x19:2;19x20:1;20x20:4
382,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-168.130426,107354,5.186957,6.062426,266,110,110,400,100,216,400,0,10x10:2;10x11:3;11x10:5;10x12:5;12x10:2;11x11:2;10x13:1;13x10:3;11x12:1;10x14:1;14x10:4;11x13:2;13x11:3;12x12:2;10x15:1;15x10:1;11x14:3;14x11:1;13x12:1;10x16:2;16x10:1;11x15:4;15x11:2;12x14:5;14x12:2;13x13:1;10x17:2;17x10:2;11x16:3;16x11:1;12x15:3;15x12:5;18x10:2;13x14:1;14x13:2;11x17:2;17x11:4;10x19:4;19x10:2;12x16:3;16x12:4;13x15:1;15x13:2;14x14:2;11x18:4;18x11:5;10x20:1;20x10:2;12x17:2;17x12:1;16x13:2;11x19:4;19x11:2;14x15:3;15x14:2;12x18:7;18x12:1;11x20:4;20x11:3;13x17:2;17x13:2;14x16:2;16x14:3;15x15:1;12x19:1;19x12:1;13x18:3;18x13:3;14x17:2;17x14:2;12x20:1;16x15:3;20x12:1;13x19:2;19x13:2;14x18:4;18x14:5;15x17:2;17x15:1;16x16:1;13x20:2;20x13:2;14x19:3;19x14:2;18x15:2;16x17:1;17x16:1;14x20:3;20x14:4;15x19:5;19x15:4;16x18:4;18x16:3;17x17:4;15x20:2;20x15:3;17x18:2;18x17:2;16x20:2;20x16:1;17x19:4;19x17:4;18x18:1;18x19:3;19x18:2;20x18:1;19x19:2;19x20:1;20x19:1;20x20:3
293,sparse_edit_or_object_completion,COLOR_ROLE_COMPILER,False,P4_not_600_by_area_floor,-170.795008,24771,3.720499,4.595968,267,104,104,225,25,90,225,0,5x5:2;5x6:1;6x5:7;5x7:6;7x5:1;6x6:2;8x5:4;7x6:1;5x9:1;9x5:3;6x8:2;8x6:4;7x7:1;10x5:2;6x9:1;9x6:3;5x11:1;11x5:2;8x7:2;5x12:1;6x10:1;10x6:5;12x5:3;7x9:4;9x7:4;8x8:1;5x13:2;6x11:4;11x6:1;5x14:4;7x10:3;10x7:5;14x5:2;6x12:1;9x8:3;12x6:5;5x15:1;15x5:2;7x11:4;11x7:3;6x13:5;13x6:4;8x10:3;9x9:2;6x14:2;12x7:1;14x6:4;8x11:1;11x8:1;6x15:4;9x10:2;10x9:3;15x6:3;7x13:2;13x7:6;8x12:3;12x8:1;7x14:1;14x7:1;9x11:2;11x9:3;10x10:1;8x13:3;13x8:3;7x15:1;15x7:1;9x12:1;12x9:3;10x11:2;11x10:1;14x8:4;9x13:2;13x9:7;8x15:4;10x12:1;12x10:2;11x11:1;9x14:3;14x9:2;13x10:2;11x12:1;12x11:1;9x15:4;15x9:3;10x14:5;14x10:4;11x13:1;13x11:6;12x12:4;10x15:1;15x10:4;12x13:3;13x12:1;11x15:2;15x11:1;12x14:5;14x12:3;13x13:2;13x14:1;14x13:4;15x13:1;14x14:2;14x15:2;15x15:3
246,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-174.945915,13391,3.105408,3.980877,266,103,103,400,100,216,400,0,10x10:2;10x11:1;11x10:7;10x12:6;12x10:1;11x11:2;13x10:4;12x11:1;10x14:1;14x10:3;11x13:2;13x11:3;12x12:1;15x10:2;11x14:1;14x11:3;13x12:1;10x16:2;16x10:2;11x15:1;15x11:5;12x14:5;14x12:4;13x13:1;10x17:1;17x10:3;11x16:4;10x18:2;12x15:3;15x12:5;14x13:3;11x17:1;17x11:5;10x19:4;19x10:2;12x16:4;16x12:3;13x15:3;14x14:2;11x18:5;18x11:4;10x20:1;20x10:2;17x12:1;13x16:1;16x13:1;11x19:2;19x11:4;14x15:2;15x14:3;12x18:2;18x12:6;11x20:4;20x11:3;13x17:3;17x13:1;14x16:2;16x14:3;15x15:2;12x19:1;19x12:1;13x18:3;18x13:3;14x17:1;17x14:3;12x20:1;15x16:2;16x15:1;20x12:1;19x13:4;14x18:2;18x14:7;15x17:1;17x15:2;16x16:1;13x20:4;14x19:3;19x14:2;18x15:2;16x17:1;17x16:1;14x20:4;20x14:3;15x19:5;19x15:4;16x18:1;18x16:6;17x17:4;15x20:1;20x15:4;17x18:3;18x17:1;16x20:2;20x16:1;17x19:5;19x17:3;18x18:1;18x19:1;19x18:4;20x18:1;19x19:2;19x20:2;20x20:3
383,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-180.36051,128140,5.363949,6.239418,266,117,117,529,168,320,529,0,14x12:2;12x15:1;15x12:1;13x14:3;14x13:1;13x15:1;15x13:2;14x14:1;13x16:1;16x13:1;14x15:1;15x14:3;18x12:2;13x17:1;14x16:4;16x14:1;19x12:2;13x18:2;18x13:1;14x17:1;17x14:3;15x16:5;16x15:1;13x19:1;19x13:3;14x18:2;15x17:2;17x15:2;16x16:2;13x20:1;20x13:2;22x12:1;19x14:4;15x18:4;18x15:2;16x17:3;17x16:6;13x21:1;21x13:1;14x20:2;20x14:4;15x19:1;19x15:7;13x22:1;22x13:1;16x18:6;17x17:2;14x21:2;21x14:3;15x20:3;20x15:4;16x19:1;19x16:6;17x18:2;18x17:2;14x22:2;22x14:1;15x21:1;21x15:3;16x20:6;20x16:2;14x23:1;23x14:1;17x19:1;19x17:3;15x22:3;22x15:4;16x21:3;21x16:2;24x14:2;17x20:4;20x17:2;18x19:4;19x18:3;15x23:1;23x15:1;16x22:2;22x16:4;17x21:1;21x17:2;15x24:1;18x20:4;20x18:2;24x15:2;19x19:1;16x23:2;23x16:3;17x22:1;18x21:2;21x18:3;19x20:6;20x19:1;17x23:2;23x17:1;18x22:1;22x18:1;19x21:1;21x19:7;20x20:7;24x17:2;18x23:1;23x18:2;19x22:1;22x19:3;20x21:1;21x20:2;24x18:1;19x23:1;22x20:3;19x24:1;20x23:4;21x22:4;22x21:1;24x20:2;22x22:1;23x22:3;23x23:1
13,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-205.280095,116882,5.271991,6.147459,267,129,129,360,120,216,360,0,6x20:5;20x6:2;6x21:1;21x6:1;6x22:1;22x6:4;6x23:2;20x7:4;6x24:1;24x6:1;7x21:3;25x6:1;7x22:1;22x7:1;6x26:1;26x6:1;8x20:1;20x8:4;7x23:2;27x6:2;6x28:4;8x21:4;21x8:2;24x7:2;28x6:2;6x29:2;29x6:3;7x25:3;25x7:1;8x22:2;22x8:5;6x30:1;9x20:1;20x9:2;30x6:3;7x26:1;26x7:3;23x8:2;7x27:2;9x21:3;21x9:2;27x7:1;8x24:3;24x8:3;7x28:4;28x7:1;9x22:2;22x9:2;8x25:1;10x20:1;20x10:1;25x8:1;7x29:1;9x23:1;23x9:1;8x26:4;7x30:3;10x21:1;21x10:6;30x7:2;8x27:2;9x24:3;24x9:1;10x22:6;11x20:1;20x11:1;22x10:1;28x8:2;9x25:1;25x9:1;10x23:3;23x10:1;11x21:2;21x11:3;8x29:4;29x8:3;9x26:1;8x30:2;10x24:2;12x20:1;20x12:4;24x10:1;30x8:2;11x22:1;22x11:1;9x27:1;27x9:2;10x25:4;25x10:2;9x28:2;12x21:3;28x9:1;23x11:2;10x26:1;26x10:2;9x29:2;29x9:3;11x24:7;22x12:3;10x27:2;27x10:2;30x9:1;11x25:3;25x11:2;12x23:1;23x12:1;28x10:2;11x26:2;26x11:2;12x24:3;24x12:2;10x29:1;29x10:2;11x27:2;12x25:3;25x12:1;30x10:1;11x28:1;28x11:1;12x26:3;26x12:2;11x29:1;27x12:1;11x30:5;12x28:3;28x12:1;29x12:1;12x30:1;30x12:1
29,crop_or_resize,CROP_SHAPE_COMPILER,True,P4_not_600_by_area_floor,-213.132579,97117,5.086742,5.962211,266,167,182,396,1,49,625,266,1x1:2;1x2:2;2x1:2;1x3:2;3x1:2;4x1:2;1x5:3;5x1:2;1x6:4;2x3:3;3x2:1;6x1:1;1x8:1;2x4:1;4x2:2;8x1:1;1x9:4;9x1:2;1x10:1;2x5:1;5x2:2;1x12:1;3x4:3;4x3:2;12x1:1;1x14:1;7x2:2;1x15:1;3x5:1;5x3:2;2x8:2;4x4:1;16x1:4;2x9:1;1x19:1;2x10:1;5x4:1;10x2:4;7x3:3;2x11:1;3x8:1;6x4:1;8x3:3;12x2:1;5x5:2;2x13:1;4x7:1;7x4:1;14x2:2;2x15:1;5x6:2;6x5:1;10x3:2;15x2:3;4x8:2;8x4:1;16x2:1;3x11:1;5x7:2;7x5:1;2x18:1;3x12:1;4x9:1;6x6:2;18x2:1;2x20:1;4x10:1;8x5:2;10x4:3;6x7:2;2x22:1;11x4:1;3x15:2;5x9:2;3x16:1;6x8:3;16x3:3;7x7:3;5x10:2;10x5:1;6x9:2;9x6:2;7x8:2;8x7:1;3x19:1;19x3:1;6x10:1;10x6:1;12x5:1;3x21:1;4x16:1;8x8:1;5x13:1;6x11:1;11x6:3;17x4:1;23x3:1;7x10:3;8x9:4;12x6:2;18x4:1;5x15:1;7x11:2;11x7:1;6x13:2;8x10:2;10x8:1;16x5:1;9x9:2;7x12:1;5x18:1;9x10:2;15x6:1;7x13:1;13x7:1;19x5:1;12x8:1;9x11:1;10x10:1;20x5:1;6x17:1;17x6:1;8x13:1;13x8:1;5x21:1;15x7:1;21x5:1;6x18:1;12x9:1;10x11:1;11x10:2;22x5:1;8x14:1;14x8:2;13x9:1;7x17:1;17x7:1;10x12:2;12x10:1;15x8:1;11x11:1;9x14:1;14x9:1;21x6:1;10x13:1;11x12:2;9x15:1;17x8:1;10x14:1;11x13:1;13x11:1;11x14:4;22x7:1;12x13:1;16x10:3;15x11:1;12x14:1;9x19:1;19x9:1;12x15:1;13x14:2;14x13:1;17x11:1;9x23:1;23x9:1;20x11:1;22x10:1;13x18:1;18x13:1;12x20:1;13x19:1;15x18:1;18x15:1;17x16:1;20x14:1;13x22:1;16x18:1;17x18:1;15x21:1;19x17:1;22x15:1;18x22:1
50,sparse_edit_or_object_completion,LOCAL_PREDICATE_FILL_COMPILER,False,P4_not_600_by_area_floor,-236.405176,9475,2.759482,3.634951,271,132,132,210,9,70,210,0,3x3:3;3x4:1;4x3:4;3x5:5;6x3:3;5x4:1;3x7:1;7x3:2;4x6:1;6x4:2;8x3:1;5x5:1;9x3:2;4x7:1;7x4:1;3x10:1;5x6:1;6x5:1;10x3:1;4x8:1;8x4:3;3x11:1;5x7:1;7x5:3;3x12:1;4x9:2;6x6:1;12x3:2;13x3:1;4x10:1;5x8:2;8x5:5;10x4:5;3x14:2;7x6:3;4x11:3;11x4:3;3x15:3;5x9:4;9x5:2;15x3:4;4x12:2;6x8:1;12x4:4;7x7:2;10x5:1;4x13:2;13x4:3;9x6:2;5x11:2;11x5:6;4x14:2;7x8:1;14x4:1;4x15:1;5x12:1;6x10:3;10x6:1;12x5:1;15x4:2;7x9:1;9x7:2;8x8:1;5x13:1;13x5:1;6x11:3;11x6:2;10x7:1;14x5:1;8x9:2;12x6:2;5x15:1;7x11:2;11x7:2;6x13:4;8x10:1;10x8:2;9x9:1;6x14:1;7x12:2;12x7:1;14x6:2;11x8:2;6x15:1;15x6:1;7x13:3;13x7:1;8x12:5;12x8:2;7x14:3;14x7:6;9x11:1;11x9:4;10x10:2;8x13:1;13x8:2;7x15:4;15x7:3;10x11:4;11x10:1;14x8:2;9x13:1;13x9:1;8x15:3;10x12:4;12x10:3;15x8:2;14x9:3;11x12:1;12x11:3;9x15:2;15x9:2;10x14:3;14x10:1;13x11:1;12x12:2;11x14:3;14x11:1;12x13:3;11x15:1;15x11:2;12x14:3;14x12:1;13x13:2;15x12:1;13x14:2;14x13:1;13x15:2;15x13:1;14x14:3;14x15:3;15x14:2
122,sparse_edit_or_object_completion,OBJECT_MOVE_COMPILER,False,P4_not_600_by_area_floor,-257.688916,2510,1.431108,2.306577,266,136,136,441,49,135,441,0,7x7:14;7x8:4;8x7:3;7x9:2;9x7:3;8x8:14;7x10:3;10x7:1;8x9:8;9x8:1;7x11:1;11x7:3;8x10:1;10x8:1;9x9:9;7x12:1;11x8:1;9x10:1;10x9:2;7x13:2;13x7:2;8x12:1;12x8:2;14x7:2;11x9:2;10x10:3;8x13:1;13x8:3;15x7:1;9x12:2;10x11:1;11x10:3;8x14:1;16x7:2;13x9:2;7x17:1;8x15:3;10x12:1;12x10:1;15x8:1;11x11:10;7x18:2;14x9:1;18x7:1;16x8:2;10x13:1;11x12:4;7x19:2;15x9:2;8x17:2;10x14:1;14x10:3;20x7:1;13x11:2;8x18:2;9x16:1;12x12:5;18x8:1;10x15:2;15x10:1;19x8:1;17x9:1;12x13:1;13x12:1;8x20:1;20x8:1;11x15:1;15x11:2;12x14:1;21x8:1;13x13:3;10x17:1;17x10:3;19x9:1;11x16:2;16x11:1;9x20:1;18x10:1;14x13:1;11x17:1;17x11:2;9x21:2;12x16:2;16x12:2;15x13:2;14x14:2;18x11:2;20x10:1;12x17:1;11x19:3;19x11:1;10x21:1;14x15:2;15x14:1;20x11:1;13x17:1;17x13:1;14x16:3;16x14:1;15x15:1;12x19:2;11x21:1;16x15:3;14x18:2;21x12:1;15x17:1;16x16:2;13x20:1;15x18:1;18x15:1;16x17:1;13x21:1;21x13:1;15x19:1;18x16:1;17x17:3;21x14:2;17x18:2;15x21:1;19x17:2;18x18:3;16x21:1;18x19:1;19x18:2;17x21:1;18x20:1;20x18:1;18x21:1;21x18:2;19x20:1;20x19:1;19x21:1;21x19:1;20x20:1;21x20:2;21x21:2
