task_id,priority,route,strict_cost,teacher_cost,gain_to_600,gain_to_250,teacher_gain_vs_strict,example_count,same_shape_rate,sparse_edit_rate,only_background_fill_rate,only_deletion_rate,bbox_preserved_rate,changed_count_median,changed_count_min,changed_count_max,shape_pair_count,output_shape_pair_count,dominant_output_shapes,dominant_change_pairs,compiler_lane,lowering_bias,first_probe
319,P0,crop_or_resize,18368,16583,3.421435643903145,4.296904381257047,0.10223194590519391,267,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,142,9,"{""(4, 3)"": 53, ""(3, 3)"": 49, ""(3, 4)"": 45, ""(5, 3)"": 29, ""(4, 4)"": 25, ""(3, 5)"": 22}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
217,P0,sparse_edit_or_object_completion,17924,12475,3.396966220689885,4.272434958043787,0.36241395528631415,266,1.0,1.0,1.0,0.0,0.0,12.0,6,42,1,1,"{""(9, 9)"": 266}","{""(0, 7)"": 550, ""(0, 1)"": 536, ""(0, 5)"": 482, ""(0, 9)"": 472, ""(0, 4)"": 412, ""(0, 6)"": 402}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
119,P0,sparse_edit_or_object_completion,16640,6619,3.322635059159051,4.198103796512953,0.9218651342562758,266,1.0,1.0,1.0,0.0,0.43609022556390975,10.0,9,10,1,1,"{""(12, 12)"": 266}","{""(0, 3)"": 2534}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
130,P0,crop_or_resize,15948,12490,3.2801590532850984,4.1556277906390005,0.24440510538162386,265,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,1,"{""(3, 3)"": 265}",{},L6_task_specific_or_defer,profile teacher and existing strict artifact before lowering,manual profile; not first-wave compiler target
361,P0,sparse_edit_or_object_completion,15917,8315,3.2782133442137056,4.153682081567608,0.6493266078028253,266,1.0,1.0,1.0,0.0,0.03383458646616541,6.0,3,18,1,1,"{""(10, 10)"": 266}","{""(0, 4)"": 285, ""(0, 3)"": 255, ""(0, 1)"": 252, ""(0, 2)"": 237, ""(0, 7)"": 210, ""(0, 6)"": 210}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
141,P0,sparse_edit_or_object_completion,15819,14107,3.2720373729824317,4.147506110336334,0.11454062112407826,265,1.0,1.0,1.0,0.0,0.0,16,6,36,9,9,"{""(13, 13)"": 38, ""(7, 7)"": 35, ""(15, 15)"": 32, ""(9, 9)"": 32, ""(21, 21)"": 30, ""(5, 5)"": 28}","{""(0, 3)"": 588, ""(0, 7)"": 570, ""(0, 9)"": 530, ""(0, 4)"": 500, ""(0, 6)"": 472, ""(0, 1)"": 472}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
374,P0,sparse_edit_or_object_completion,15742,11254,3.2671579234862467,4.142626660840149,0.3356086787091712,267,1.0,1.0,0.0,0.0,1.0,16,9,24,1,1,"{""(10, 10)"": 267}","{""(5, 1)"": 2063, ""(5, 4)"": 1435, ""(5, 2)"": 881}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
93,P0,sparse_edit_or_object_completion,15458,12539,3.248952292450669,4.124421029804571,0.2092828814762786,265,1.0,1.0,0.0,0.0,0.0,12,2,26,1,1,"{""(14, 14)"": 265}","{""(0, 5)"": 1395, ""(2, 0)"": 205, ""(9, 0)"": 190, ""(4, 0)"": 189, ""(3, 0)"": 180, ""(8, 0)"": 172}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
35,P0,sparse_edit_or_object_completion,15363,5339,3.2427876449145128,4.118256382268415,1.0569236516304752,266,1.0,1.0,0.0,0.0,1.0,4.0,1,10,1,1,"{""(10, 10)"": 266}","{""(8, 5)"": 167, ""(8, 9)"": 162, ""(8, 6)"": 159, ""(8, 4)"": 156, ""(8, 2)"": 153, ""(8, 3)"": 153}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
375,P0,sparse_edit_or_object_completion,15172,13531,3.2302772475926407,4.105745984946543,0.11446827454514441,58,1.0,1.0,0.0,1.0,1.0,16.0,4,28,7,7,"{""(5, 5)"": 10, ""(7, 7)"": 10, ""(11, 11)"": 10, ""(13, 13)"": 9, ""(9, 9)"": 9, ""(15, 15)"": 9}","{""(6, 0)"": 128, ""(3, 0)"": 120, ""(2, 0)"": 116, ""(1, 0)"": 112, ""(8, 0)"": 108, ""(7, 0)"": 108}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
237,P0,sparse_edit_or_object_completion,14324,8729,3.1727620759021757,4.048230813256078,0.49528563638297385,266,1.0,1.0,1.0,0.0,0.0,9.0,2,26,49,49,"{""(7, 4)"": 11, ""(8, 5)"": 10, ""(5, 7)"": 9, ""(3, 3)"": 8, ""(6, 3)"": 8, ""(9, 5)"": 8}","{""(0, 2)"": 331, ""(0, 3)"": 311, ""(0, 7)"": 304, ""(0, 6)"": 297, ""(0, 1)"": 287, ""(0, 5)"": 277}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
246,P0,sparse_edit_or_object_completion,13391,9755,3.105408463279417,3.9808772006333193,0.316802865438353,266,1.0,1.0,1.0,0.0,1.0,7.0,1,21,103,103,"{""(18, 14)"": 7, ""(11, 10)"": 7, ""(18, 16)"": 6, ""(10, 12)"": 6, ""(18, 12)"": 6, ""(12, 14)"": 5}","{""(0, 8)"": 2108}",L1_static_sparse_background_fill,tiny coordinate program or one small mask; target cost 250-450,object-role/orbit/local-neighborhood fill search
12,P0,sparse_edit_or_object_completion,12639,11213,3.0476128954309782,3.9230816327848803,0.11971345218624485,265,1.0,1.0,1.0,0.0,0.0,24,24,24,1,1,"{""(12, 12)"": 265}","{""(0, 2)"": 912, ""(0, 5)"": 800, ""(0, 6)"": 784, ""(0, 1)"": 720, ""(0, 3)"": 688, ""(0, 9)"": 672}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
102,P0,sparse_edit_or_object_completion,12607,10233,3.0450778390151214,3.9205465763690235,0.20863442314451497,267,1.0,1.0,0.5692883895131086,0.0,1.0,1,0,25,1,1,"{""(12, 12)"": 267}","{""(0, 2)"": 978}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
342,P0,sparse_edit_or_object_completion,12153,5627,3.0084016766546515,3.8838704140085536,0.7699996124375215,266,1.0,1.0,0.0,0.0,0.0,8.0,8,8,1,1,"{""(10, 10)"": 266}","{""(6, 0)"": 149, ""(8, 6)"": 149, ""(8, 4)"": 146, ""(4, 0)"": 146, ""(8, 2)"": 143, ""(2, 0)"": 143}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
250,P0,sparse_edit_or_object_completion,12141,8969,3.0074137783278267,3.882882515681729,0.3028139674259709,265,1.0,1.0,0.0,0.0,0.0,12,2,20,1,1,"{""(10, 10)"": 265}","{""(5, 0)"": 1591, ""(0, 5)"": 1591}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
355,P0,crop_or_resize,11795,11622,2.9785013366256265,3.8539700739795286,0.014775859206723752,267,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,91,1,"{""(1, 1)"": 267}",{},L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
41,P0,sparse_edit_or_object_completion,11769,9243,2.9762945796615146,3.8517633170154166,0.24160244761288574,266,1.0,1.0,1.0,0.0,1.0,12.0,2,24,1,1,"{""(10, 10)"": 266}","{""(0, 7)"": 404, ""(0, 8)"": 370, ""(0, 3)"": 332, ""(0, 9)"": 322, ""(0, 4)"": 300, ""(0, 1)"": 288}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
190,P0,sparse_edit_or_object_completion,11204,5851,2.9270964811638507,3.8025652185177528,0.6496582705917646,266,1.0,1.0,1.0,0.0,0.0,4.0,1,9,1,1,"{""(10, 10)"": 266}","{""(0, 6)"": 150, ""(0, 7)"": 143, ""(0, 4)"": 134, ""(0, 8)"": 125, ""(0, 2)"": 122, ""(0, 3)"": 119}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
225,P0,sparse_edit_or_object_completion,11078,9371,2.915786783376902,3.791255520730804,0.16734134546922697,265,1.0,1.0,1.0,0.0,0.0,12,9,16,1,1,"{""(6, 6)"": 265}","{""(0, 2)"": 369, ""(0, 1)"": 339, ""(0, 6)"": 339, ""(0, 3)"": 337, ""(0, 7)"": 321, ""(0, 8)"": 318}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
50,P0,sparse_edit_or_object_completion,9475,9146,2.7594823747344783,3.6349511120883804,0.03534012573262579,271,1.0,1.0,0.955719557195572,0.0,1.0,3,0,21,132,132,"{""(14, 7)"": 6, ""(11, 5)"": 6, ""(10, 4)"": 5, ""(8, 12)"": 5, ""(3, 5)"": 5, ""(8, 5)"": 5}","{""(0, 3)"": 1289}",L1_static_sparse_background_fill,tiny coordinate program or one small mask; target cost 250-450,object-role/orbit/local-neighborhood fill search
332,P0,sparse_edit_or_object_completion,8990,5899,2.7069384722495187,3.5824072096034207,0.4213300034625931,267,1.0,1.0,0.0,0.0,1.0,7,5,10,11,11,"{""(3, 11)"": 31, ""(3, 12)"": 30, ""(3, 10)"": 29, ""(3, 14)"": 29, ""(3, 18)"": 24, ""(3, 15)"": 23}","{""(5, 3)"": 2013}",L4_shape_crop_resize,constant or small shape-conditioned Slice/Gather/Pad; reject full-grid bbox GatherND,"shape rule, bbox anchor, fixed output-size crop/resize probe"
314,P0,sparse_edit_or_object_completion,8594,5595,2.661889909118793,3.537358646472695,0.42919094358891563,266,1.0,1.0,0.0,0.0,1.0,2.0,1,8,1,1,"{""(8, 8)"": 266}","{""(1, 3)"": 79, ""(1, 7)"": 72, ""(1, 2)"": 70, ""(1, 4)"": 63, ""(1, 8)"": 61, ""(1, 6)"": 61}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
42,P0,sparse_edit_or_object_completion,8518,5783,2.6530071952670102,3.5284759326209123,0.38725899232493965,266,1.0,1.0,1.0,0.0,0.0,4.0,2,10,1,1,"{""(10, 10)"": 266}","{""(0, 8)"": 1071}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
40,P0,sparse_edit_or_object_completion,7868,5947,2.5736295242928016,3.4490982616467036,0.27991700980235734,266,1.0,1.0,0.0,0.0,1.0,6.0,2,10,1,1,"{""(10, 10)"": 266}","{""(3, 6)"": 260, ""(3, 1)"": 209, ""(3, 2)"": 206, ""(3, 9)"": 206, ""(3, 7)"": 202, ""(3, 4)"": 194}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
302,P0,sparse_edit_or_object_completion,7796,7483,2.5644364054113034,3.4399051427652054,0.04097700054709108,266,1.0,1.0,1.0,0.0,1.0,10.0,9,14,1,1,"{""(12, 12)"": 266}","{""(0, 8)"": 2394, ""(0, 7)"": 440, ""(0, 6)"": 123}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
248,P0,sparse_edit_or_object_completion,6581,2938,2.3950123332399684,3.2704810705938705,0.8064576317222958,13,1.0,1.0,1.0,0.0,0.0,9,9,9,9,9,"{""(10, 2)"": 2, ""(10, 3)"": 2, ""(10, 4)"": 2, ""(10, 5)"": 2, ""(10, 10)"": 1, ""(10, 7)"": 1}","{""(0, 1)"": 117}",L2_local_predicate_sparse_fill,small Conv kernels plus one Where; target cost 350-600,3x3/5x5 neighborhood predicate and color-role search
353,P0,sparse_edit_or_object_completion,5411,5014,2.1992595424265886,3.0747282797804907,0.07619991892449818,271,1.0,1.0,0.0,0.0,0.0,2,2,2,30,30,"{""(9, 7)"": 17, ""(11, 11)"": 14, ""(5, 4)"": 13, ""(6, 5)"": 13, ""(10, 8)"": 13, ""(13, 12)"": 13}","{""(3, 0)"": 271, ""(0, 3)"": 271}",L3_object_move_or_erase,object masks with small Gather/Slice; avoid large ScatterND,component correspondence and role-preserving copy/erase search
262,P0,sparse_edit_or_object_completion,3770,2582,1.837900625225906,2.713369362579808,0.37851070903546713,11,1.0,1.0,0.0,0.0,0.7272727272727273,9,9,9,1,1,"{""(3, 3)"": 11}","{""(0, 3)"": 24, ""(0, 4)"": 22, ""(0, 2)"": 20, ""(5, 3)"": 12, ""(5, 4)"": 11, ""(5, 2)"": 10}",L5_general_sparse_completion,Reduce/Conv masks before any ScatterND; target cost under 600 only after proof,changed-cell decision tree over color roles and local geometry
