task_id,filename,source_label,source_ref,relative_path,sha256,file_bytes,normalized_bytes,params,memory_bytes,cost,simple_cost,local_points,validation_status,validation_pass,validation_fail
324,task324.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task324.onnx,022afd33a6e9b0c37a3e2c3f23437cabe9e10ec07aab1b41f9431b047f33a6c9,6861,7864,1672,47198,48870,9536,14.203081009735799,pass,6,0
325,task325.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task325.onnx,703958452270456b7d0aa9d4685a3bb4279c1a189050c3b1c4c5c0ef26767373,5072,5624,1902,41120,43022,7526,14.330533108254256,pass,6,0
326,task326.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task326.onnx,d8c069fbf425d2fc92a051625cd6ab3ed7942bb3f87ef81c26b098ca464da222,251,280,0,160,160,280,19.924826184766175,pass,6,0
327,task327.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task327.onnx,28e407c04689606a975670fd8f7da26d5ce7a9a10400265cc54eca46e5504bed,1638,1920,32,7516,7548,1952,16.07096209351156,pass,6,0
328,task328.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task328.onnx,23de6b8cd14e063823c82a96e8174490f3e0906e01523668c5c1dc12428bd825,10607,12645,1126,66927,68053,13771,13.871957907660665,pass,7,0
329,task329.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task329.onnx,b3983c3bd8c099ce71cb48e09938e0328cc29853d73d956c35e125db9bcd43ef,1652,1936,46,10214,10260,1982,15.76399188127524,pass,6,0
330,task330.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task330.onnx,dbc7679695daf45dfac10fa7c90febf4170e506e3dc665b669a014d5ce2faf2a,11114,11768,2824,56200,59024,14592,14.014300580163543,pass,6,0
331,task331.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task331.onnx,159b7db4377d2a7d75a15aa8f84344e6d919741566944220da8f361aa1da572a,3836,3880,910,0,910,4790,18.186555400489105,pass,5,0
332,task332.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task332.onnx,7b9311fbf91d7c0760a21f824b62a7b07e127068f266044e6d565ee397b4cdde,4180,4759,164,8826,8990,4923,15.896131872534333,pass,7,0
333,task333.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task333.onnx,056322558aa8fa4149af6ce9821d3273f0b403e4408e461963db3d70864f1adc,4379,7039,53,24840,24893,7092,14.877658081568091,pass,6,0
334,task334.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task334.onnx,a5f6ffb6be0ddc49db3ce5998c7cae13bfa5a4f830eb89e47e9f2875f71895c0,889,1128,37,572,609,1165,18.588181732290103,pass,11,0
335,task335.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task335.onnx,df7e9b8596d842b5ccccb92f6dbade8c446c1be3167bc5a0d2345a2a5f0d1e52,3440,4572,93,46156,46249,4665,14.258204878914801,pass,6,0
336,task336.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task336.onnx,66605e39204e06dd97980e812e93d14e7dab3eb0d815b075ac29202827cc6a4e,5276,6633,136,5900,6036,6769,16.294503180112258,pass,5,0
337,task337.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task337.onnx,c276f5799bf0f2f77bbc0c31f5ed97472afbff9a946326286e229929029e2484,159,175,10,0,10,185,22.697414907005953,pass,6,0
338,task338.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task338.onnx,c4e2d784490156e8a4ba7ee3f80c9706021d7bca46e83c27c2aaab16a43710e1,8884,9604,1816,43200,45016,11420,14.285226738886886,pass,7,0
339,task339.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task339.onnx,23c555a9d5193597ba509db3b965cb39be9f02febeded3f074acb8768e013f1b,1588,1707,108,776,884,1815,18.215542937362358,pass,7,0
340,task340.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task340.onnx,892b1449677f29b5e2c0324876a82ba38a3a3e36c1be7f6f9ee864ac3982f251,4147,6308,162,70180,70342,6470,13.83887566105239,pass,6,0
341,task341.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task341.onnx,564fae20dee0f5a54330c3170bfad5824556165d5a206e82a19c9264faaaaf05,8743,11055,289,18576,18865,11344,15.15493636760159,pass,6,0
342,task342.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task342.onnx,cd69f1c3c3bd5d7c51afa7008425c54e8c0a232fd18449de9a9bff304cea90ec,3200,4213,237,11916,12153,4450,15.5946686681292,pass,6,0
343,task343.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task343.onnx,22bba87288f395f6b3eeb423bb0210878c82ff36b2234bcdb7b156c2ec6f7876,5220,7957,368,28288,28656,8325,14.736881875699506,pass,6,0
344,task344.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task344.onnx,a23999c886c62393d115371628fbee6b6043de7a35bed72285639240d6def4fd,10236,10280,2510,0,2510,12790,17.17196196787417,pass,6,0
345,task345.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task345.onnx,c33a5f6e78916a4a95040832dd427c7877e2b85de975738a8cdcb55dea726ae7,10079,11528,1856,9860,11716,13384,15.631289292052376,pass,5,0
346,task346.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task346.onnx,e127612bc10915231c09b9a410db00be87b798db0d06b4ac227cf3a1d03dbfa9,1580,1903,109,9069,9178,2012,15.875435405045222,pass,7,0
347,task347.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task347.onnx,380cc99c31599d59d4fcfdf50a35ef62a10dc616d3253ae3afd5dd4749491257,777,1120,21,1586,1607,1141,17.61787563426249,pass,9,0
348,task348.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task348.onnx,2352e5feb515f6c83125588b2fb6aedd2528a35bc1c57495f797cae172581d45,1950,2711,139,7068,7207,2850,16.11719194507556,pass,5,0
349,task349.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task349.onnx,ac90c0e86f99540147c788e64cef5c37a116bd4c884d64eb39b1af5b73c8b320,8082,8603,3581,45900,49481,12184,14.190655963511865,pass,7,0
350,task350.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task350.onnx,0a4953ef042161b10533c2687cf95494f213b8913fe824d49955a6077178c613,1437,1754,31,19800,19831,1785,15.10499835111417,pass,7,0
351,task351.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task351.onnx,c17c4a24fd333fa82a77f43e4a5127d7eb81187a15ad4b7f8a1bb21664a5d49d,3049,3316,40,35114,35154,3356,14.532506311227156,pass,6,0
352,task352.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task352.onnx,f3b9bb985cfb0478df981c689aab9f22dc5bb177e02b6f3b6a3b330669eef601,1398,1698,26,6600,6626,1724,16.20124341714016,pass,6,0
353,task353.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task353.onnx,1639de1c1d4d3ee61a8454a02d3b5af4d359f13f2fb1c963687d4cd76b280a8b,3244,4421,225,5186,5411,4646,16.403810802357263,pass,11,0
354,task354.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task354.onnx,72097d91360fee677a7cedfcb6a9f81d203f7ed48b510491a32767048d687447,2710,3546,147,16860,17007,3693,15.258619697007587,pass,6,0
355,task355.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task355.onnx,ad09d6515b0ea120e8214015b5a7dd13fe14644812fd3be9b33471c171932a2f,3971,5198,89,11706,11795,5287,15.624569008158225,pass,7,0
356,task356.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task356.onnx,551900e26ac21ba20631069f1a4268e5b9992eabbfd9cde50643affea19fc2f0,2344,2903,122,4880,5002,3025,16.482406888562437,pass,6,0
357,task357.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task357.onnx,cc366b4766cdd325ba38237c73f7cc738107310df4e4c386c5673e74f015a531,1784,2295,49,6532,6581,2344,16.208058011543883,pass,6,0
358,task358.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task358.onnx,cd5df694270b443fd67739a2c4861762e269841a08d214644221206222ef004b,6755,11696,415,113584,113999,12111,13.356055044591665,pass,5,0
359,task359.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task359.onnx,1c4683356c52e5f1ca1b725734fdf8932a57c9fe9c74559da7a2378c9f86293c,1184,1351,13,42300,42313,1364,14.347150353576192,pass,6,0
360,task360.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task360.onnx,8216475b8f3063764bb86d838de60dc9c23365d30e0e69a100fed2dbd1259833,1168,1579,26,11120,11146,1605,15.681164031870518,pass,6,0
361,task361.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task361.onnx,c699920ad2f238fc83e5ce068f9b1840e0bef19a7045709a95c8a20f63ccd62b,6862,8714,276,15641,15917,8990,15.324857000570146,pass,6,0
362,task362.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task362.onnx,809f348845562e3a2af3412a38f9a7bf492e320a45d1adebf5e278757bb88f21,1696,2634,45,11894,11939,2679,15.612434368654611,pass,7,0
363,task363.onnx,needless090_4250_output,needless090/neurogolf-4250,submission.zip::task363.onnx,d1badded34870b0177b4e224a576e1a3bd4975f9d8be29c51c6f08ff4f62bc0d,27811,29270,6448,47793,54241,35718,14.098807640977503,pass,6,0
364,task364.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task364.onnx,9f5bdb27f1d3209b0218aec767937d478bbe7db43fdf2be16278461b10f9c75f,8985,10192,963,76896,77859,11155,13.737345222483407,pass,6,0
365,task365.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task365.onnx,b5433fef2a486e434f677cabc36a073d21f90962bd37a741806cbce8ba33a836,16991,25852,71,58743,58814,25923,14.01786479921536,pass,6,0
366,task366.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task366.onnx,9c2857c2195d9fb8bc86374d45e688230576cea8a4d8444034e776310f6c0d98,84301,93413,4527,832353,836880,97940,11.362564029982357,pass,6,0
367,task367.onnx,kojimar_5800_minimal_blend,kojimar/neurogolf-5800-55-minimal-onnx-blend-assets,base_submission\task367.onnx,4485d67af6b0840e758691201fb5a8f714c5a69afe3fafe0d46b47f5a27e7df0,29882,33926,6406,43366,49772,40332,14.184792144104478,pass,6,0
368,task368.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task368.onnx,fb13ef89494b35d91e797f4295a7a89ef8111ed8b5d8f62974f2ce5be08e16a8,8950,14571,75,32264,32339,14646,14.615970788806473,pass,5,0
369,task369.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task369.onnx,41510d5508f7ee00bea219692bf4efbbac40ae5b20300daa5ec4f01d4b6816a5,2940,3324,529,7200,7729,3853,16.04726523289313,pass,6,0
370,task370.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task370.onnx,35b1354dec9c1b476f5dea4744a96e366bcc30ee32f727907652ee64f46a3f37,10197,12455,126,108171,108297,12581,13.407367268225618,pass,6,0
371,task371.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task371.onnx,55f3e4edea862a77001eaa66f9ce4cd37bbc3eaaaad9315a16360ce4d1d01bfe,1810,2375,89,21092,21181,2464,15.039140167606002,pass,6,0
372,task372.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task372.onnx,612684b2e2b88419b0dffb9061ba10832910a5dcbc1dedfb2dc7aba90a0290f7,664,1009,13,7867,7880,1022,16.027916817148075,pass,6,0
373,task373.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task373.onnx,febd0e663c6704afa5d637e656bb7decaf87e1523de97cd6fac5a3db41f7c234,581,823,4,520,524,827,18.738508315678956,pass,5,0
374,task374.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task374.onnx,91c09b1102f4ea3c00148558423d98b8d9e9f04cfcd91d8995187f580364de84,3923,4708,134,15608,15742,4842,15.335912421297605,pass,7,0
375,task375.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task375.onnx,509686d607b3126316a284357799deb369829fe56865a1b05609fa3447c4c5d7,2214,2790,59,15113,15172,2849,15.372793097191211,pass,6,0
376,task376.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task376.onnx,a303f886cac43798cffef617b4b9d6b5ef19587a49b8cb5ae3ee2b98fd71e4d6,2664,3539,151,23262,23413,3690,14.938953297362508,pass,5,0
377,task377.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task377.onnx,9b52b78bd3e2bfa2d9837ed1edc28b7aea7bbfa859063f82428bbf9c175dfa43,18685,22294,84,61840,61924,22378,13.966336894339644,pass,6,0
378,task378.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task378.onnx,83b85af797290c872bb4445a649a62c3dbb79def4efe2837004cc95fe7d9308f,5481,7568,76,38932,39008,7644,14.428477967719003,pass,7,0
379,task379.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task379.onnx,b5d2b20c584301f7abc010c463188b248a1cf46e8115c8d81cb5f0e30db38e33,9996,12674,1730,70769,72499,14404,13.808671952355807,pass,6,0
380,task380.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task380.onnx,5738b9a32c4e060390dd4e9616533654a3951ef69af2721854b0ba55a010d39c,396,504,8,720,728,512,18.409698951803314,pass,7,0
381,task381.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task381.onnx,a16d4bb356919ad3bf517a438093a449db108057e19f9536dcfb509f93eef5c8,3749,4146,41,3640,3681,4187,16.78906026662098,pass,6,0
382,task382.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task382.onnx,14b9a8cc2a3b6c3865bf63db9bd731226657d36477d972681299eb6da25e5bff,19986,23876,458,106896,107354,24334,13.416112936092428,pass,6,0
383,task383.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task383.onnx,e41cf986b8a4a2e8bc7bdeacd0f41a4326a94ee1b1f56859ada4d2f7468a53af,5001,6374,928,127212,128140,7302,13.239121304806988,pass,6,0
384,task384.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task384.onnx,f0df167c63399347edeca26b04c3bf18712c68fa26dccbbe266d4e5755d907cf,4308,5138,106,74616,74722,5244,13.778470160860206,pass,6,0
385,task385.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task385.onnx,629a5673b6a8e745a4c5b1b5afcf3c5e7214f2fd7c54d7f5da27eb3e788ea5d1,175,199,30,0,30,229,21.598802618337846,pass,5,0
386,task386.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task386.onnx,323c7f3d8500272e976cba169d5131a6ace38a7ce40b52416fcfa2808138bd41,817,1245,21,2162,2183,1266,17.311544643450056,pass,8,0
387,task387.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task387.onnx,922ce5bde5319cc313a3bd536efe5ad0870456361b80db7b5e806f0adc4a9188,12388,15157,88,63470,63558,15245,13.940291846175448,pass,7,0
388,task388.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task388.onnx,8afccfc448cdf82a4975b45c7b556477083e29728ac00da51d92d2da1aefe4cc,6536,8467,186,6282,6468,8653,16.225377779303003,pass,6,0
389,task389.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task389.onnx,5d19a4d137ddfa5d5e278378f5210bdd9ffd9225b6b7ca3cfb0a823a86ca0be9,1421,1824,42,1856,1898,1866,17.451444020830127,pass,6,0
390,task390.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task390.onnx,8beebca53dbcb17ddb3257f25febefec6a9f7212108ea7bd3d5155b14ea933c9,4736,5629,968,23724,24692,6597,14.885765416486214,pass,6,0
391,task391.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task391.onnx,1582c8e52095b42ea4800ff8753f6e9fcb62f2e7b65b1642a469835c6548bf80,2841,3435,29,9992,10021,3464,15.787561829941671,pass,7,0
392,task392.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task392.onnx,286bbe96e893d8985bbc76084a277ad5864297316cf38f4ba6edf4007112e4c5,8330,10294,2098,28772,30870,12392,14.662459882503795,pass,6,0
393,task393.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task393.onnx,ca611d444767651339521e15512433dff1dccbf80f21572d62cfc02d5924cb48,1538,2250,9,450,459,2259,18.870949789939456,pass,6,0
394,task394.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task394.onnx,6f9e76b487f97c594199199e75fc55402957e97ede7b3c08c5059ae6412a4a45,3787,6206,35,4718,4753,6241,16.53346872338599,pass,6,0
395,task395.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task395.onnx,19fd478858c781c596e2ca2f7e34d4e1bcfa8798379225afbe1efd44d2841ac0,1179,1579,47,1620,1667,1626,17.581219117249205,pass,8,0
396,task396.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task396.onnx,a9a8a5c3780c0496286932fc74a4bc5917beceacf116e159df3effbb794bc085,26549,28137,5446,137943,143389,33583,13.126683504302262,pass,6,0
397,task397.onnx,afr1ste_5689_artifact,afr1ste/neurogolf-5689-51-current-rules-open-artifact,submission\task397.onnx,6bec01ff9716ef2cfce531990ea08c499d66034e4b16e8919d46f33da3bd2009,7195,7844,95,20946,21041,7939,15.045771805760689,pass,6,0
398,task398.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task398.onnx,9bc3ab8e8d057ba1d59681824fb89937bcea44d3056731d448f703c55156e86d,8682,9751,762,83533,84295,10513,13.657922169750098,pass,8,0
399,task399.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task399.onnx,f8e72c2228ae91a54d38c5a7f101356edc42d906cda234321b13bfc87a5ff38f,1907,2146,909,930,1839,3055,17.48302277539568,pass,13,0
400,task400.onnx,massimilianoghiotto_6254,massimilianoghiotto/neurogolf2026-6254,submission\task400.onnx,85a9828beec5f14034326e3d758cb7a93f61e66437df97f60e5b4a304af62110,3021,3276,39,35114,35153,3315,14.532534757896764,pass,6,0
