task_id,template_name,route,baseline_cost,candidate_cost,baseline_points,candidate_points,file_bytes,validation_status,status,reason,sha256
147,fixed_mask_rewrite,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fixed edit does not hold,
147,conv_color_map,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,conflicting color map,
147,constant_output,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fit outputs differ,
151,fixed_geometry_identity,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
151,fixed_geometry_flip_h,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
151,fixed_geometry_flip_w,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
151,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
151,fixed_geometry_rot90,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
151,fixed_geometry_rot180,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
151,fixed_geometry_rot270,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
151,signature_scatter_lookup,sparse_edit_or_object_completion,910,74890,18.186555400489105,13.776224350756587,5036,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,94b2d282b41dfe6b58c8a6ed4336ada16f892f41359a7ad24644b7c4ea8f1d0b
151,fixed_mask_rewrite,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fixed edit does not hold,
151,conv_color_map,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,conflicting color map,
151,constant_output,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fit outputs differ,
171,fixed_geometry_identity,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
171,fixed_geometry_flip_h,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
171,fixed_geometry_flip_w,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
171,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
171,fixed_geometry_rot90,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
171,fixed_geometry_rot180,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
171,fixed_geometry_rot270,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
171,signature_scatter_lookup,sparse_edit_or_object_completion,910,78334,18.186555400489105,13.73126298493973,13132,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,4d8fff022d6c40d11ab10fc685e9ef39a5b354541e0d3f096efb16a26bd753fb
171,fixed_mask_rewrite,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fixed edit does not hold,
171,conv_color_map,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,conflicting color map,
171,constant_output,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fit outputs differ,
266,fixed_geometry_identity,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
266,fixed_geometry_flip_h,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
266,fixed_geometry_flip_w,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
266,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
266,fixed_geometry_rot90,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
266,fixed_geometry_rot180,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
266,fixed_geometry_rot270,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
266,signature_scatter_lookup,sparse_edit_or_object_completion,910,74622,18.186555400489105,13.779809351118203,3389,20_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,75161c42af2ab7da600c7d19e93b2a53f19aaff31bb0afc51c8bcdb04cbe1297
266,fixed_mask_rewrite,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,changed cell color conflict,
266,conv_color_map,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,conflicting color map,
266,constant_output,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fit outputs differ,
272,fixed_geometry_identity,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
272,fixed_geometry_flip_h,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
272,fixed_geometry_flip_w,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
272,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
272,fixed_geometry_rot90,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
272,fixed_geometry_rot180,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
272,fixed_geometry_rot270,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
272,signature_scatter_lookup,sparse_edit_or_object_completion,910,74700,18.186555400489105,13.778764628879092,3700,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,1fadad6e303a3caad7f08572a014db5e7d527b5a178f8e134786981fa83ff720
272,fixed_mask_rewrite,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fixed edit does not hold,
272,conv_color_map,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,conflicting color map,
272,constant_output,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fit outputs differ,
283,fixed_geometry_identity,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
283,fixed_geometry_flip_h,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
283,fixed_geometry_flip_w,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
283,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
283,fixed_geometry_rot90,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
283,fixed_geometry_rot180,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
283,fixed_geometry_rot270,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
283,signature_scatter_lookup,sparse_edit_or_object_completion,910,80486,18.186555400489105,13.70416146476145,21809,23_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,dabffca152fa87558cc1b3337d8475437646e0d56727c07a51178827b9c7e7e1
283,fixed_mask_rewrite,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,changed cell color conflict,
283,conv_color_map,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,conflicting color map,
283,constant_output,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fit outputs differ,
294,fixed_geometry_identity,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
294,fixed_geometry_flip_h,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
294,fixed_geometry_flip_w,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
294,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
294,fixed_geometry_rot90,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
294,fixed_geometry_rot180,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
294,fixed_geometry_rot270,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
294,signature_scatter_lookup,sparse_edit_or_object_completion,910,77174,18.186555400489105,13.746182108277567,12508,23_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,2a9f27f12eb4c0ee61c4a5a9302c5fd659e11e690c278c25a787f13935db6dd3
294,fixed_mask_rewrite,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fixed edit does not hold,
294,conv_color_map,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,conflicting color map,
294,constant_output,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fit outputs differ,
331,fixed_geometry_identity,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
331,fixed_geometry_flip_h,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
331,fixed_geometry_flip_w,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
331,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
331,fixed_geometry_rot90,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
331,fixed_geometry_rot180,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
331,fixed_geometry_rot270,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,transform does not fit,
331,signature_scatter_lookup,sparse_edit_or_object_completion,910,77950,18.186555400489105,13.736177125514077,11636,23_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,662becb4579bc930fa42039cd5ac60c0d0266f91e6f44541c9c81151a17bf5e7
331,fixed_mask_rewrite,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,changed cell color conflict,
331,conv_color_map,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,conflicting color map,
331,constant_output,sparse_edit_or_object_completion,910,,18.186555400489105,,,not_run,skipped,fit outputs differ,
15,fixed_geometry_identity,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
15,fixed_geometry_flip_h,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
15,fixed_geometry_flip_w,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
15,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
15,fixed_geometry_rot90,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
15,fixed_geometry_rot180,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
15,fixed_geometry_rot270,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
15,signature_scatter_lookup,sparse_edit_or_object_completion,900,77682,18.197605236675688,13.739621150713297,8941,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,af49352eb5ba550b83bd47c03edd99be81445f51e15f1c09a56c9e4b29cf7215
15,fixed_mask_rewrite,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,changed cell color conflict,
15,conv_color_map,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,conflicting color map,
15,constant_output,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,fit outputs differ,
127,fixed_geometry_identity,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
127,fixed_geometry_flip_h,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
127,fixed_geometry_flip_w,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
127,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
127,fixed_geometry_rot90,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
127,fixed_geometry_rot180,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
127,fixed_geometry_rot270,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
127,signature_scatter_lookup,sparse_edit_or_object_completion,900,81300,18.197605236675688,13.694098704464098,23701,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,f29815d4e4ed7cabb796912bf3bc33074c8dc056d05adfa853c4c064e69fd788
127,fixed_mask_rewrite,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,changed cell color conflict,
127,conv_color_map,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,conflicting color map,
127,constant_output,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,fit outputs differ,
220,fixed_geometry_identity,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
220,fixed_geometry_flip_h,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
220,fixed_geometry_flip_w,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
220,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
220,fixed_geometry_rot90,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
220,fixed_geometry_rot180,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
220,fixed_geometry_rot270,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
220,signature_scatter_lookup,sparse_edit_or_object_completion,900,79180,18.197605236675688,13.720520979339879,12566,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,a1e3cc2b7c71d5a11bf2dfc8724d3dddd301e2190bde975c742dc2ad40aeb1bc
220,fixed_mask_rewrite,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,changed cell color conflict,
220,conv_color_map,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,conflicting color map,
220,constant_output,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,fit outputs differ,
230,fixed_geometry_identity,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
230,fixed_geometry_flip_h,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
230,fixed_geometry_flip_w,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
230,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
230,fixed_geometry_rot90,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
230,fixed_geometry_rot180,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
230,fixed_geometry_rot270,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
230,signature_scatter_lookup,sparse_edit_or_object_completion,900,77601,18.197605236675688,13.740664407313783,11492,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,06233e64f686de66a4e3afa9313f604521a7ddc8a33fd3d56daabf2e49cb912f
230,fixed_mask_rewrite,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,changed cell color conflict,
230,conv_color_map,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,conflicting color map,
230,constant_output,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,fit outputs differ,
282,fixed_geometry_identity,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
282,fixed_geometry_flip_h,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
282,fixed_geometry_flip_w,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
282,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
282,fixed_geometry_rot90,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
282,fixed_geometry_rot180,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
282,fixed_geometry_rot270,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
282,signature_scatter_lookup,sparse_edit_or_object_completion,900,79738,18.197605236675688,13.713498460894124,15885,23_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,08853266ec4fe9a247731ff9c34cfc8545e80396e283cd6b455c9e97c0ac2fc3
282,fixed_mask_rewrite,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,changed cell color conflict,
282,conv_color_map,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,conflicting color map,
282,constant_output,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,fit outputs differ,
317,fixed_geometry_identity,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
317,fixed_geometry_flip_h,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
317,fixed_geometry_flip_w,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
317,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
317,fixed_geometry_rot90,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
317,fixed_geometry_rot180,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
317,fixed_geometry_rot270,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,transform does not fit,
317,signature_scatter_lookup,sparse_edit_or_object_completion,900,82718,18.197605236675688,13.676807488499746,28435,23_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,d33c0f784526f3b607ccea1ff2c978a92a054be56aa9475cd56c8fa3385c21a1
317,fixed_mask_rewrite,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,fixed edit does not hold,
317,conv_color_map,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,conflicting color map,
317,constant_output,sparse_edit_or_object_completion,900,,18.197605236675688,,,not_run,skipped,fit outputs differ,
339,fixed_geometry_identity,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,transform does not fit,
339,fixed_geometry_flip_h,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,transform does not fit,
339,fixed_geometry_flip_w,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,transform does not fit,
339,fixed_geometry_transpose_hw,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,transform does not fit,
339,fixed_geometry_rot90,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,transform does not fit,
339,fixed_geometry_rot180,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,transform does not fit,
339,fixed_geometry_rot270,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,transform does not fit,
339,signature_scatter_lookup,crop_or_resize,884,83996,18.215542937362358,13.66147554235599,40041,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,f778727d8a48123be712d32249c520dfe6c8c91c66011e11743f927bb1261dd7
339,fixed_slice_crop,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,no common fixed crop,
339,constant_output,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,fit outputs differ,
339,conv_color_map,crop_or_resize,884,,18.215542937362358,,,not_run,skipped,shape mismatch,
322,fixed_geometry_identity,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,transform does not fit,
322,fixed_geometry_flip_h,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,transform does not fit,
322,fixed_geometry_flip_w,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,transform does not fit,
322,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,transform does not fit,
322,fixed_geometry_rot90,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,transform does not fit,
322,fixed_geometry_rot180,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,transform does not fit,
322,fixed_geometry_rot270,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,transform does not fit,
322,signature_scatter_lookup,sparse_edit_or_object_completion,867,75611,18.23496102321946,13.766642945771355,4404,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,f98c0e403ce61f1c26f7dc7755cf9a9aa93b4dd1c6d28052dced83cc37362d5e
322,fixed_mask_rewrite,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,changed cell color conflict,
322,conv_color_map,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,conflicting color map,
322,constant_output,sparse_edit_or_object_completion,867,,18.23496102321946,,,not_run,skipped,fit outputs differ,
129,fixed_geometry_identity,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,transform does not fit,
129,fixed_geometry_flip_h,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,transform does not fit,
129,fixed_geometry_flip_w,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,transform does not fit,
129,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,transform does not fit,
129,fixed_geometry_rot90,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,transform does not fit,
129,fixed_geometry_rot180,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,transform does not fit,
129,fixed_geometry_rot270,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,transform does not fit,
129,signature_scatter_lookup,sparse_edit_or_object_completion,807,75518,18.306676331730053,13.767873682582147,4684,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,b5f4522f3a63386720b62b9bf09a8721294aabe8fb306b2fb92211d44d0faefb
129,fixed_mask_rewrite,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,changed cell color conflict,
129,conv_color_map,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,conflicting color map,
129,constant_output,sparse_edit_or_object_completion,807,,18.306676331730053,,,not_run,skipped,fit outputs differ,
111,fixed_geometry_identity,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,transform does not fit,
111,fixed_geometry_flip_h,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,transform does not fit,
111,fixed_geometry_flip_w,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,transform does not fit,
111,fixed_geometry_transpose_hw,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,transform does not fit,
111,fixed_geometry_rot90,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,transform does not fit,
111,fixed_geometry_rot180,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,transform does not fit,
111,fixed_geometry_rot270,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,transform does not fit,
111,signature_scatter_lookup,crop_or_resize,797,83442,18.319145321209785,13.668092941293335,39725,24_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,8d6f8dabc96b6ddf88d5173f9c9d1252bb377961b709147b58151402531d74c8
111,fixed_slice_crop,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,no common fixed crop,
111,constant_output,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,fit outputs differ,
111,conv_color_map,crop_or_resize,797,,18.319145321209785,,,not_run,skipped,shape mismatch,
144,fixed_geometry_identity,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,transform does not fit,
144,fixed_geometry_flip_h,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,transform does not fit,
144,fixed_geometry_flip_w,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,transform does not fit,
144,fixed_geometry_transpose_hw,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,transform does not fit,
144,fixed_geometry_rot90,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,transform does not fit,
144,fixed_geometry_rot180,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,transform does not fit,
144,fixed_geometry_rot270,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,transform does not fit,
144,signature_scatter_lookup,crop_or_resize,786,83768,18.333043207570793,13.664193648032702,41117,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,7ab396bd4fc109ef679b52930e0cc4f6bbb545341f70d9e9394c38efb38b5cd9
144,fixed_slice_crop,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,no common fixed crop,
144,constant_output,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,fit outputs differ,
144,conv_color_map,crop_or_resize,786,,18.333043207570793,,,not_run,skipped,shape mismatch,
318,fixed_geometry_identity,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,transform does not fit,
318,fixed_geometry_flip_h,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,transform does not fit,
318,fixed_geometry_flip_w,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,transform does not fit,
318,fixed_geometry_transpose_hw,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,transform does not fit,
318,fixed_geometry_rot90,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,transform does not fit,
318,fixed_geometry_rot180,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,transform does not fit,
318,fixed_geometry_rot270,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,transform does not fit,
318,signature_scatter_lookup,crop_or_resize,739,83768,18.394702079051797,13.664193648032702,41117,25_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,16f5f4a8dd3014276b957a089db6eae9a00eb527546d594b59af18fbf19dbe53
318,fixed_slice_crop,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,no common fixed crop,
318,constant_output,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,fit outputs differ,
318,conv_color_map,crop_or_resize,739,,18.394702079051797,,,not_run,skipped,shape mismatch,
26,fixed_geometry_identity,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,transform does not fit,
26,fixed_geometry_flip_h,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,transform does not fit,
26,fixed_geometry_flip_w,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,transform does not fit,
26,fixed_geometry_transpose_hw,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,transform does not fit,
26,fixed_geometry_rot90,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,transform does not fit,
26,fixed_geometry_rot180,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,transform does not fit,
26,fixed_geometry_rot270,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,transform does not fit,
26,signature_scatter_lookup,crop_or_resize,738,83799,18.39605617539953,13.663823646775251,41061,26_pass_0_fail,no_cost_gain,candidate cost is not lower than baseline,c5d0c5809a8d68c0bbace6f8d5139d8fea0af3bd8e667e9d74461b5a399ea09d
26,fixed_slice_crop,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,no common fixed crop,
26,constant_output,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,fit outputs differ,
26,conv_color_map,crop_or_resize,738,,18.39605617539953,,,not_run,skipped,shape mismatch,
380,fixed_geometry_identity,sparse_edit_or_object_completion,728,,18.409698951803314,,,not_run,skipped,transform does not fit,
380,fixed_geometry_flip_h,sparse_edit_or_object_completion,728,,18.409698951803314,,,not_run,skipped,transform does not fit,
380,fixed_geometry_flip_w,sparse_edit_or_object_completion,728,,18.409698951803314,,,not_run,skipped,transform does not fit,
380,fixed_geometry_transpose_hw,sparse_edit_or_object_completion,728,,18.409698951803314,,,not_run,skipped,transform does not fit,
